Date,Open,High,Low,Close,Volume,Adj Close
2016-05-25,95.800003,95.830002,95.300003,95.459999,36800,95.459999
2016-05-24,96.599998,97.300003,96.25,96.43,26600,96.43
2016-05-23,96.739998,97.639999,96.699997,97.540001,51400,97.540001
2016-05-20,98.699997,98.800003,97.949997,98.440002,60500,98.440002
2016-05-19,97.239998,97.790001,96.949997,97.459999,50000,97.459999
2016-05-18,99.599998,100.400002,98.650002,98.760002,102300,98.760002
2016-05-17,100.370003,102.089996,100.370003,101.370003,27100,101.370003
2016-05-16,101.949997,102.150002,100.940002,101.099998,26800,101.099998
2016-05-13,100.519997,101.239998,99.800003,101.190002,17400,101.190002
2016-05-12,102.599998,102.650002,100.970001,101.019997,24700,101.019997
2016-05-11,102.699997,103.190002,102.300003,102.669998,29800,102.669998
2016-05-10,100.599998,101.449997,100.300003,101.290001,23500,101.290001
2016-05-09,101.599998,101.599998,100.190002,100.410004,28700,100.410004
2016-05-06,102.949997,104.300003,102.949997,103.940002,62100,103.940002
2016-05-05,102.75,102.800003,101.580002,102.209999,21200,102.209999
2016-05-04,102.43,102.599998,101.00,101.660004,64700,101.660004
2016-05-03,104.25,104.25,102.199997,102.309998,123100,102.309998
2016-05-02,104.00,104.50,103.720001,103.980003,38100,103.980003
2016-04-29,103.040001,104.099998,103.040001,103.650002,90300,103.650002
2016-04-28,100.050003,101.300003,99.870003,101.25,49700,101.25
2016-04-27,98.050003,98.839996,97.43,98.790001,33800,98.790001
2016-04-26,97.559998,98.370003,97.25,97.260002,93000,97.260002
2016-04-25,97.699997,98.150002,97.50,97.779999,48500,97.779999
2016-04-22,98.949997,99.400002,97.00,97.389999,104700,97.389999
2016-04-21,99.599998,99.599998,98.309998,98.620003,67400,98.620003
2016-04-20,98.440002,99.150002,97.900002,98.190002,65000,98.190002
2016-04-19,97.199997,97.849998,97.050003,97.599998,49200,97.599998
2016-04-18,94.25,94.489998,93.459999,94.059998,28600,94.059998
2016-04-15,95.050003,95.050003,94.650002,94.709999,16700,94.709999
2016-04-14,95.800003,95.980003,95.120003,95.279999,27600,95.279999
2016-04-13,96.00,96.349998,95.50,96.230003,38400,96.230003
2016-04-12,95.75,96.459999,95.099998,96.389999,47000,96.389999
2016-04-11,94.300003,95.559998,94.25,95.139999,71800,95.139999
2016-04-08,92.510002,93.300003,92.50,93.139999,27400,93.139999
2016-04-07,92.25,92.800003,91.709999,92.040001,22300,92.040001
2016-04-06,91.129997,91.669998,90.75,91.190002,16100,91.190002
2016-04-05,92.25,92.360001,91.25,91.50,12900,91.50
2016-04-04,92.050003,92.050003,90.580002,90.690002,19500,90.690002
2016-04-01,92.050003,92.300003,91.650002,92.260002,22400,92.260002
2016-03-31,94.309998,94.690002,93.940002,94.040001,20300,94.040001
2016-03-30,93.760002,94.139999,92.800003,92.900002,24300,92.900002
2016-03-29,92.00,93.290001,91.550003,93.290001,32900,93.290001
2016-03-28,91.599998,91.800003,90.769997,91.080002,25800,91.080002
2016-03-24,92.349998,92.400002,91.309998,91.459999,34200,91.459999
2016-03-23,93.199997,93.25,92.190002,92.260002,49900,92.260002
2016-03-22,95.510002,96.199997,95.480003,95.690002,36900,95.690002
2016-03-21,94.00,94.739998,94.00,94.690002,33000,94.690002
2016-03-18,93.75,93.800003,93.290001,93.589996,21200,93.589996
2016-03-17,95.309998,95.949997,94.57,94.889999,53800,94.889999
2016-03-16,92.800003,94.580002,92.00,94.190002,36000,94.190002
2016-03-15,92.300003,92.550003,91.800003,92.160004,34700,92.160004
2016-03-14,93.900002,93.900002,92.019997,92.160004,34800,92.160004
2016-03-11,94.199997,94.349998,92.709999,92.709999,33100,92.709999
2016-03-10,94.50,95.339996,94.07,94.220001,30700,94.220001
2016-03-09,94.239998,94.940002,93.959999,93.959999,46000,93.959999
2016-03-08,96.900002,96.949997,94.589996,94.739998,27800,94.739998
2016-03-07,96.550003,97.07,95.970001,96.389999,109700,96.389999
2016-03-04,92.699997,95.129997,92.660004,94.50,85600,94.50
2016-03-03,90.599998,91.660004,90.400002,91.489998,48700,91.489998
2016-03-02,90.300003,90.489998,89.690002,90.339996,36800,90.339996
2016-03-01,90.800003,90.849998,89.860001,90.489998,49400,90.489998
2016-02-29,88.620003,90.300003,88.620003,90.290001,44800,90.290001
2016-02-26,89.400002,89.519997,87.550003,88.019997,27700,88.019997
2016-02-25,89.540001,90.07,88.50,89.339996,48300,89.339996
2016-02-24,91.699997,92.230003,90.50,90.589996,36700,90.589996
2016-02-23,89.940002,91.099998,89.849998,90.879997,60700,90.879997
2016-02-22,88.75,89.690002,88.599998,89.32,44000,89.32
2016-02-19,90.800003,91.599998,90.629997,90.839996,34900,90.839996
2016-02-18,90.25,91.349998,90.099998,91.120003,39200,91.120003
2016-02-17,90.550003,91.50,90.550003,90.860001,20200,90.860001
2016-02-16,90.50,90.50,89.620003,89.75,58800,89.75
2016-02-12,92.129997,92.43,91.860001,92.150002,61300,92.150002
2016-02-11,91.790001,93.199997,91.349998,92.540001,136300,92.540001
2016-02-10,90.089996,90.260002,89.300003,90.190002,52700,90.190002
2016-02-09,90.099998,90.489998,89.300003,89.849998,138100,89.849998
2016-02-08,88.779999,89.760002,88.349998,89.199997,89600,89.199997
2016-02-05,86.739998,88.00,86.580002,87.919998,38400,87.919998
2016-02-04,86.669998,87.349998,86.410004,87.260002,46500,87.260002
2016-02-03,83.169998,84.940002,83.169998,84.940002,26800,84.940002
2016-02-02,83.449997,83.550003,82.300003,82.540001,18400,82.540001
2016-02-01,83.889999,84.300003,83.629997,83.919998,19700,83.919998
2016-01-29,83.400002,84.300003,83.400002,83.970001,17700,83.970001
2016-01-28,84.300003,84.309998,83.190002,83.480003,32400,83.480003
2016-01-27,84.739998,85.199997,84.370003,84.940002,27300,84.940002
2016-01-26,83.709999,84.610001,83.550003,84.610001,37300,84.610001
2016-01-25,82.949997,83.199997,82.610001,82.709999,34300,82.709999
2016-01-22,80.650002,81.07,79.900002,80.199997,15000,80.199997
2016-01-21,78.800003,79.129997,78.300003,79.129997,22800,79.129997
2016-01-20,79.25,79.43,78.599998,79.410004,48900,79.410004
2016-01-19,80.489998,80.489998,79.889999,79.989998,74300,79.989998
2016-01-15,81.00,81.139999,79.50,79.970001,29700,79.970001
2016-01-14,80.699997,81.190002,80.099998,80.559998,18100,80.559998
2016-01-13,81.300003,82.389999,81.300003,81.889999,16700,81.889999
2016-01-12,81.489998,81.489998,80.510002,80.629997,37100,80.629997
2016-01-11,82.660004,82.660004,81.330002,81.589996,128800,81.589996
2016-01-08,85.050003,85.199997,84.599998,85.00,10600,85.00
2016-01-07,84.25,84.900002,83.699997,84.82,23700,84.82
2016-01-06,84.599998,85.050003,84.309998,84.849998,9500,84.849998
2016-01-05,86.00,86.190002,85.599998,85.709999,8600,85.709999
2016-01-04,85.879997,86.040001,84.919998,85.290001,13300,85.290001
2015-12-31,85.300003,86.199997,85.199997,85.830002,47300,85.830002
2015-12-30,83.690002,84.300003,82.540001,83.760002,49600,83.760002
2015-12-29,86.050003,86.199997,85.330002,85.620003,69800,85.620003
2015-12-28,85.040001,85.120003,84.50,85.110001,35200,85.110001
2015-12-24,84.449997,85.330002,84.449997,85.129997,19000,85.129997
2015-12-23,83.779999,83.800003,83.169998,83.790001,29300,83.790001
2015-12-22,84.199997,84.300003,83.709999,83.940002,24900,83.940002
2015-12-21,84.25,84.919998,84.089996,84.110001,42800,84.110001
2015-12-18,82.010002,83.080002,81.949997,82.93,73100,82.93
2015-12-17,82.129997,82.25,81.25,81.290001,22300,81.290001
2015-12-16,84.360001,84.800003,83.849998,84.260002,24100,84.260002
2015-12-15,82.599998,83.00,82.00,82.589996,16900,82.589996
2015-12-14,82.410004,82.599998,81.849998,81.919998,54900,81.919998
2015-12-11,81.099998,81.650002,80.959999,81.239998,21400,81.239998
2015-12-10,82.309998,82.639999,81.959999,82.519997,18000,82.519997
2015-12-09,82.510002,83.440002,82.50,82.839996,115700,82.839996
2015-12-08,83.010002,83.010002,81.559998,81.610001,18200,81.610001
2015-12-07,84.169998,84.199997,82.209999,82.209999,23700,82.209999
2015-12-04,83.080002,85.529999,83.080002,85.010002,57600,85.010002
2015-12-03,81.510002,81.800003,81.00,81.730003,38700,81.730003
2015-12-02,80.720001,80.75,80.050003,80.25,24200,80.25
2015-12-01,81.50,81.599998,80.400002,80.910004,30800,80.910004
2015-11-30,80.300003,80.449997,80.099998,80.120003,38600,80.120003
2015-11-27,80.849998,81.139999,80.589996,80.739998,25700,80.739998
2015-11-25,80.75,81.809998,80.449997,81.199997,47600,81.199997
2015-11-24,81.550003,81.809998,81.07,81.160004,46000,81.160004
2015-11-23,81.940002,82.00,81.529999,81.639999,24100,81.639999
2015-11-20,83.110001,83.199997,82.339996,82.449997,99200,82.449997
2015-11-19,82.309998,83.190002,82.309998,82.610001,28300,82.610001
2015-11-18,82.110001,82.480003,81.610001,81.809998,34700,81.809998
2015-11-17,83.400002,83.400002,82.150002,82.309998,25100,82.309998
2015-11-16,83.150002,83.730003,82.760002,83.629997,35500,83.629997
2015-11-13,83.690002,83.699997,82.860001,82.989998,56400,82.989998
2015-11-12,84.800003,85.370003,84.360001,84.790001,41000,84.790001
2015-11-11,86.150002,86.150002,85.080002,85.080002,38300,85.080002
2015-11-10,87.339996,87.379997,86.660004,86.889999,19400,86.889999
2015-11-09,88.580002,88.629997,87.910004,88.269997,64700,88.269997
2015-11-06,90.849998,91.32,90.440002,90.75,43300,90.75
2015-11-05,92.050003,92.07,91.699997,91.709999,6900,91.709999
2015-11-04,93.93,93.93,91.949997,92.150002,37600,92.150002
2015-11-03,93.00,93.239998,92.650002,93.129997,15700,93.129997
2015-11-02,93.650002,94.690002,93.599998,94.360001,10100,94.360001
2015-10-30,95.599998,95.599998,94.959999,94.959999,33600,94.959999
2015-10-29,95.599998,96.260002,95.580002,95.730003,15400,95.730003
2015-10-28,96.849998,97.699997,95.809998,96.510002,33500,96.510002
2015-10-27,95.120003,95.709999,94.800003,95.190002,15200,95.190002
2015-10-26,96.099998,96.290001,95.800003,96.290001,18400,96.290001
2015-10-23,96.849998,97.18,96.190002,96.650002,16700,96.650002
2015-10-22,96.75,97.690002,96.660004,97.519997,11300,97.519997
2015-10-21,97.099998,97.589996,96.720001,96.910004,37200,96.910004
2015-10-20,98.099998,98.639999,98.099998,98.480003,9700,98.480003
2015-10-19,98.099998,98.410004,97.50,97.68,31800,97.68
2015-10-16,97.300003,98.790001,96.989998,98.110001,13500,98.110001
2015-10-15,96.290001,97.199997,96.110001,96.959999,17200,96.959999
2015-10-14,96.050003,96.529999,95.629997,96.529999,12500,96.529999
2015-10-13,95.650002,96.25,95.260002,95.410004,12500,95.410004
2015-10-12,96.440002,96.739998,95.580002,96.010002,22900,96.010002
2015-10-09,94.510002,94.739998,94.160004,94.699997,27400,94.699997
2015-10-08,90.900002,92.440002,90.900002,91.809998,15700,91.809998
2015-10-07,91.220001,91.50,90.959999,91.360001,16500,91.360001
2015-10-06,90.489998,90.919998,90.120003,90.18,34000,90.18
2015-10-05,89.400002,89.43,87.50,88.25,49800,88.25
2015-10-02,87.849998,88.349998,87.190002,87.940002,62000,87.940002
2015-10-01,88.349998,88.379997,87.190002,87.360001,39000,87.360001
2015-09-30,88.00,88.800003,87.739998,87.860001,35000,87.860001
2015-09-29,87.980003,88.949997,87.830002,88.529999,27700,88.529999
2015-09-28,89.25,89.32,88.459999,88.690002,70300,88.690002
2015-09-25,91.519997,91.82,91.300003,91.400002,52200,91.400002
2015-09-24,90.910004,92.550003,90.910004,92.150002,39600,92.150002
2015-09-23,91.00,91.00,89.800003,90.099998,50600,90.099998
2015-09-22,91.50,91.50,90.300003,90.529999,108500,90.529999
2015-09-21,93.93,94.099998,93.50,93.559998,43100,93.559998
2015-09-18,95.300003,95.300003,94.459999,94.690002,45800,94.690002
2015-09-17,92.900002,95.32,92.809998,94.900002,64900,94.900002
2015-09-16,93.209999,94.239998,93.099998,93.889999,58900,93.889999
2015-09-15,92.400002,93.089996,92.400002,93.089996,29300,93.089996
2015-09-14,92.300003,92.459999,92.00,92.379997,20300,92.379997
2015-09-11,93.529999,93.849998,92.639999,93.82,65900,93.82
2015-09-10,95.349998,95.50,94.50,94.550003,60300,94.550003
2015-09-09,96.00,96.00,94.559998,94.660004,43200,94.660004
2015-09-08,97.00,97.699997,96.849998,97.059998,7100,97.059998
2015-09-04,96.18,96.75,95.82,96.00,12300,96.00
2015-09-03,97.449997,98.790001,97.099998,97.099998,10100,97.099998
2015-09-02,98.050003,98.260002,97.449997,98.040001,8900,98.040001
2015-09-01,97.32,97.739998,96.639999,96.669998,14800,96.669998
2015-08-31,96.650002,98.00,96.650002,97.650002,9500,97.650002
2015-08-28,97.550003,98.900002,97.550003,98.639999,9200,98.639999
2015-08-27,95.949997,97.519997,95.849998,96.739998,37000,96.739998
2015-08-26,94.00,95.230003,93.699997,94.779999,39300,94.779999
2015-08-25,95.449997,95.699997,94.220001,94.440002,19400,94.440002
2015-08-24,95.050003,96.989998,94.669998,95.589996,58000,95.589996
2015-08-21,99.349998,99.650002,98.860001,98.870003,15900,98.870003
2015-08-20,99.300003,100.040001,99.150002,99.589996,20000,99.589996
2015-08-19,96.50,98.239998,96.50,98.129997,48900,98.129997
2015-08-18,95.620003,96.330002,95.050003,96.330002,13700,96.330002
2015-08-17,95.959999,96.720001,95.809998,96.50,15800,96.50
2015-08-14,96.699997,96.790001,95.50,95.860001,6600,95.860001
2015-08-13,95.800003,96.339996,95.650002,95.809998,9300,95.809998
2015-08-12,96.099998,97.040001,96.080002,96.589996,28000,96.589996
2015-08-11,95.650002,95.709999,94.690002,95.57,11800,95.57
2015-08-10,93.93,95.739998,93.93,95.379997,19600,95.379997
2015-08-07,92.190002,93.18,92.190002,92.860001,11800,92.860001
2015-08-06,91.699997,92.57,91.589996,92.040001,13500,92.040001
2015-08-05,92.349998,92.389999,91.720001,91.75,25800,91.75
2015-08-04,92.550003,92.75,92.010002,92.370003,16200,92.370003
2015-08-03,94.239998,94.400002,92.650002,93.190002,38600,93.190002
2015-07-31,95.800003,96.099998,94.800003,95.150002,62700,95.150002
2015-07-30,95.00,95.839996,94.800003,95.379997,18100,95.379997
2015-07-29,95.110001,95.510002,94.610001,95.510002,11200,95.510002
2015-07-28,94.599998,95.449997,94.599998,95.339996,34100,95.339996
2015-07-27,94.75,95.519997,94.629997,95.239998,26900,95.239998
2015-07-24,94.370003,95.610001,94.00,95.349998,47400,95.349998
2015-07-23,95.300003,95.459999,94.160004,94.339996,36400,94.339996
2015-07-22,93.599998,94.660004,93.400002,94.610001,32400,94.610001
2015-07-21,95.290001,95.849998,94.400002,94.489998,49600,94.489998
2015-07-20,95.580002,95.639999,94.25,94.349998,71100,94.349998
2015-07-17,96.900002,96.919998,96.300003,96.660004,71300,96.660004
2015-07-16,97.75,98.050003,97.360001,97.839996,27300,97.839996
2015-07-15,98.50,98.959999,98.239998,98.949997,53100,98.949997
2015-07-14,99.730003,99.839996,99.239998,99.290001,20200,99.290001
2015-07-13,99.400002,100.190002,99.18,100.050003,18000,100.050003
2015-07-10,99.709999,99.959999,99.199997,99.690002,17300,99.690002
2015-07-09,100.059998,100.059998,98.669998,99.00,37000,99.00
2015-07-08,99.449997,100.339996,99.370003,99.709999,53300,99.709999
2015-07-07,101.50,101.50,99.440002,100.610001,37900,100.610001
2015-07-06,101.699997,103.040001,101.419998,102.699997,57800,102.699997
2015-07-02,104.800003,104.900002,104.449997,104.739998,7900,104.739998
2015-07-01,104.949997,105.400002,104.50,104.699997,68100,104.699997
2015-06-30,104.300003,105.00,103.989998,104.199997,18100,104.199997
2015-06-29,104.449997,104.800003,104.040001,104.400002,21500,104.400002
2015-06-26,103.949997,104.660004,103.699997,104.559998,43200,104.559998
2015-06-25,104.099998,104.940002,104.010002,104.82,44500,104.82
2015-06-24,103.449997,104.099998,103.449997,104.010002,31200,104.010002
2015-06-23,102.919998,103.339996,102.919998,103.309998,18500,103.309998
2015-06-22,103.18,103.290001,102.559998,102.879997,36300,102.879997
2015-06-19,105.25,105.400002,104.800003,105.120003,26900,105.120003
2015-06-18,105.800003,105.800003,104.50,104.760002,21700,104.760002
2015-06-17,104.099998,105.040001,103.699997,104.839996,22000,104.839996
2015-06-16,104.93,104.93,104.330002,104.510002,22800,104.510002
2015-06-15,104.800003,105.800003,104.650002,105.309998,71000,105.309998
2015-06-12,106.400002,106.629997,105.959999,105.959999,21400,105.959999
2015-06-11,107.199997,107.330002,106.800003,107.330002,13900,107.330002
2015-06-10,108.260002,108.339996,107.760002,108.00,15600,108.00
2015-06-09,107.400002,107.720001,107.169998,107.260002,21100,107.260002
2015-06-08,106.57,106.830002,106.059998,106.769997,11000,106.769997
2015-06-05,105.589996,106.199997,105.550003,106.089996,35500,106.089996
2015-06-04,106.720001,106.809998,106.110001,106.599998,24500,106.599998
2015-06-03,107.50,107.639999,106.800003,106.919998,13500,106.919998
2015-06-02,107.279999,107.989998,107.150002,107.959999,309800,107.959999
2015-06-01,108.32,108.650002,106.800003,106.910004,45400,106.910004
2015-05-29,107.959999,108.239998,107.529999,107.660004,24000,107.660004
2015-05-28,107.959999,108.220001,107.370003,108.010002,18800,108.010002
2015-05-27,108.75,108.900002,107.910004,108.379997,70900,108.379997
2015-05-26,109.199997,109.550003,108.889999,109.080002,44100,109.080002
2015-05-22,111.050003,111.400002,110.760002,110.839996,10300,110.839996
2015-05-21,111.50,111.790001,111.099998,111.669998,29500,111.669998
2015-05-20,111.800003,112.25,111.629997,111.910004,20400,111.910004
2015-05-19,112.150002,112.550003,111.150002,111.389999,26300,111.389999
2015-05-18,113.529999,114.089996,113.290001,113.790001,13900,113.790001
2015-05-15,112.709999,113.470001,112.449997,113.059998,29900,113.059998
2015-05-14,112.050003,112.900002,112.050003,112.290001,44300,112.290001
2015-05-13,110.900002,111.50,110.760002,111.150002,18500,111.150002
2015-05-12,109.559998,110.419998,109.540001,109.57,15300,109.57
2015-05-11,109.760002,110.010002,108.800003,109.18,22200,109.18
2015-05-08,110.449997,110.800003,110.110001,110.50,13000,110.50
2015-05-07,110.010002,110.150002,109.400002,109.400002,14700,109.400002
2015-05-06,110.879997,111.089996,110.150002,110.709999,15200,110.709999
2015-05-05,111.980003,112.029999,110.550003,110.870003,19900,110.870003
2015-05-04,110.75,111.800003,110.459999,111.110001,30200,111.110001
2015-05-01,109.519997,110.050003,109.199997,109.639999,31300,109.639999
2015-04-30,110.099998,110.660004,109.620003,110.559998,12800,110.559998
2015-04-29,112.050003,112.50,111.669998,111.75,30800,111.75
2015-04-28,110.699997,112.379997,110.50,112.129997,22300,112.129997
2015-04-27,109.559998,111.699997,109.199997,111.349998,32800,111.349998
2015-04-24,109.599998,109.599998,108.449997,108.870003,31500,108.870003
2015-04-23,109.160004,110.400002,109.160004,110.190002,113300,110.190002
2015-04-22,110.110001,110.400002,109.370003,109.440002,31200,109.440002
2015-04-21,111.290001,111.709999,110.900002,111.330002,42300,111.330002
2015-04-20,111.290001,111.470001,110.900002,111.279999,31500,111.279999
2015-04-17,112.75,113.589996,112.550003,113.589996,14500,113.589996
2015-04-16,113.050003,113.07,111.82,112.32,37500,112.32
2015-04-15,111.50,112.800003,111.110001,112.629997,22100,112.629997
2015-04-14,111.50,112.25,111.25,111.690002,8000,111.690002
2015-04-13,111.849998,111.93,111.410004,111.660004,41700,111.660004
2015-04-10,113.75,114.040001,113.209999,113.800003,27300,113.800003
2015-04-09,112.349998,112.349998,111.959999,112.029999,11400,112.029999
2015-04-08,113.599998,113.599998,112.610001,113.080002,6700,113.080002
2015-04-07,113.019997,113.830002,113.010002,113.830002,9600,113.830002
2015-04-06,114.32,114.900002,113.940002,114.110001,22800,114.110001
2015-04-02,111.809998,112.389999,111.480003,111.790001,35000,111.790001
2015-04-01,111.199997,113.150002,111.199997,112.760002,35700,112.760002
2015-03-31,109.50,110.800003,109.400002,110.709999,30000,110.709999
2015-03-30,108.900002,109.00,108.209999,108.639999,37500,108.639999
2015-03-27,110.959999,111.139999,110.269997,110.43,35000,110.43
2015-03-26,112.290001,112.290001,111.690002,111.75,16600,111.75
2015-03-25,111.540001,111.650002,110.860001,110.860001,13400,110.860001
2015-03-24,110.599998,110.690002,109.800003,110.449997,20400,110.449997
2015-03-23,111.050003,111.550003,110.699997,111.260002,23700,111.260002
2015-03-20,109.260002,110.860001,109.260002,110.290001,35700,110.290001
2015-03-19,108.260002,109.150002,108.00,108.849998,38200,108.849998
2015-03-18,106.199997,108.75,105.589996,108.300003,48200,108.300003
2015-03-17,105.800003,106.860001,105.68,106.120003,45200,106.120003
2015-03-16,108.169998,108.349998,107.300003,107.360001,27600,107.360001
2015-03-13,108.300003,108.550003,108.080002,108.25,22600,108.25
2015-03-12,108.800003,108.800003,107.970001,108.209999,16400,108.209999
2015-03-11,109.07,109.199997,108.099998,108.400002,50100,108.400002
2015-03-10,110.75,111.040001,109.400002,109.540001,35500,109.540001
2015-03-09,112.050003,112.050003,111.25,111.389999,42900,111.389999
2015-03-06,112.970001,112.970001,112.25,112.349998,64300,112.349998
2015-03-05,115.25,115.50,114.230003,114.330002,25800,114.330002
2015-03-04,114.599998,114.650002,113.949997,114.57,18900,114.57
2015-03-03,115.50,115.93,114.839996,114.989998,12300,114.989998
2015-03-02,114.93,115.599998,114.93,115.110001,31400,115.110001
2015-02-27,114.849998,115.550003,114.550003,115.199997,38300,115.199997
2015-02-26,114.75,114.949997,113.75,114.099998,19800,114.099998
2015-02-25,113.400002,113.690002,112.860001,113.580002,52700,113.580002
2015-02-24,112.650002,113.099998,112.099998,112.989998,17300,112.989998
2015-02-23,112.699997,113.699997,112.650002,112.940002,21100,112.940002
2015-02-20,112.989998,113.790001,112.290001,112.940002,69200,112.940002
2015-02-19,113.349998,113.839996,112.989998,113.589996,28300,113.589996
2015-02-18,113.75,114.099998,112.809998,113.989998,61800,113.989998
2015-02-17,115.040001,115.050003,113.599998,114.239998,45300,114.239998
2015-02-13,117.080002,117.650002,116.959999,117.010002,17900,117.010002
2015-02-12,116.790001,116.989998,116.25,116.309998,15500,116.309998
2015-02-11,116.50,116.650002,115.760002,115.760002,26800,115.760002
2015-02-10,117.900002,117.949997,116.879997,117.110001,29400,117.110001
2015-02-09,118.150002,118.50,117.800003,118.209999,11400,118.209999
2015-02-06,119.349998,119.449997,118.400002,118.790001,46300,118.790001
2015-02-05,119.68,121.779999,119.300003,121.779999,40100,121.779999
2015-02-04,120.300003,120.870003,120.00,120.339996,16100,120.339996
2015-02-03,119.739998,120.290001,118.650002,119.800003,17400,119.800003
2015-02-02,118.849998,119.57,118.800003,119.129997,20700,119.129997
2015-01-30,118.800003,120.529999,118.150002,120.400002,23600,120.400002
2015-01-29,119.75,119.75,117.699997,118.489998,39000,118.489998
2015-01-28,121.949997,122.50,121.610001,121.879997,52300,121.879997
2015-01-27,122.300003,123.199997,122.25,122.690002,25800,122.690002
2015-01-26,121.610001,121.889999,121.089996,121.309998,21000,121.309998
2015-01-23,123.75,123.75,122.699997,122.779999,25500,122.779999
2015-01-22,124.540001,124.949997,123.970001,124.699997,12000,124.699997
2015-01-21,124.610001,124.779999,123.349998,123.559998,19800,123.559998
2015-01-20,123.339996,124.949997,123.199997,124.360001,47700,124.360001
2015-01-16,122.519997,123.290001,122.410004,122.800003,22800,122.800003
2015-01-15,121.699997,122.599998,121.699997,121.949997,115700,121.949997
2015-01-14,120.449997,120.690002,119.360001,119.360001,12900,119.360001
2015-01-13,120.75,121.029999,120.099998,120.099998,87900,120.099998
2015-01-12,119.510002,120.75,119.50,120.400002,28200,120.400002
2015-01-09,118.449997,119.470001,118.309998,119.300003,15900,119.300003
2015-01-08,118.360001,118.660004,118.059998,118.110001,4800,118.110001
2015-01-07,118.00,118.50,118.00,118.32,22000,118.32
2015-01-06,117.75,119.059998,117.489998,118.540001,36900,118.540001
2015-01-05,116.849998,117.849998,116.849998,117.599998,27200,117.599998
2015-01-02,115.699997,117.169998,115.459999,116.57,12100,116.57
2014-12-31,117.339996,117.949997,116.599998,117.050003,43700,117.050003
2014-12-30,117.160004,118.639999,117.160004,117.900002,39300,117.900002
2014-12-29,118.040001,118.040001,116.00,116.449997,22400,116.449997
2014-12-26,117.75,118.32,117.610001,117.900002,36800,117.900002
2014-12-24,115.389999,115.610001,115.150002,115.580002,8700,115.580002
2014-12-23,114.900002,115.849998,114.900002,115.730003,38300,115.730003
2014-12-22,116.150002,116.300003,114.160004,114.349998,49200,114.349998
2014-12-19,116.489998,116.489998,116.059998,116.099998,20700,116.099998
2014-12-18,117.00,117.07,116.059998,116.360001,50000,116.360001
2014-12-17,116.800003,116.800003,115.50,115.75,22800,115.75
2014-12-16,117.699997,117.730003,116.010002,116.18,55300,116.18
2014-12-15,118.099998,118.699997,117.169998,117.220001,28600,117.220001
2014-12-12,119.75,119.830002,118.949997,119.290001,46100,119.290001
2014-12-11,119.699997,121.00,119.610001,120.220001,23000,120.220001
2014-12-10,120.800003,121.099998,120.349998,120.559998,109400,120.559998
2014-12-09,120.610001,121.839996,120.610001,120.949997,51700,120.949997
2014-12-08,119.599998,120.139999,119.269997,119.940002,23400,119.940002
2014-12-05,119.580002,119.580002,118.349998,118.800003,21800,118.800003
2014-12-04,120.150002,120.839996,119.800003,120.120003,38700,120.120003
2014-12-03,118.650002,119.639999,118.540001,119.010002,37400,119.010002
2014-12-02,118.110001,118.800003,117.650002,118.110001,24100,118.110001
2014-12-01,117.540001,121.139999,117.50,120.309998,43800,120.309998
2014-11-28,117.239998,117.900002,116.470001,116.470001,17000,116.470001
2014-11-26,118.949997,119.489998,118.75,119.139999,18000,119.139999
2014-11-25,118.050003,119.029999,118.050003,119.010002,71900,119.010002
2014-11-24,119.00,119.00,116.75,117.029999,63800,117.029999
2014-11-21,119.550003,119.949997,118.93,119.199997,28900,119.199997
2014-11-20,117.059998,117.839996,116.949997,117.75,46600,117.75
2014-11-19,116.900002,117.00,114.760002,115.690002,29500,115.690002
2014-11-18,117.050003,117.199997,116.730003,117.199997,29900,117.199997
2014-11-17,116.900002,117.00,116.519997,116.620003,11600,116.620003
2014-11-14,114.75,117.989998,114.50,117.809998,31900,117.809998
2014-11-13,116.779999,116.800003,115.800003,116.089996,19800,116.089996
2014-11-12,116.919998,117.050003,116.550003,116.610001,24400,116.610001
2014-11-11,116.25,117.639999,116.110001,117.129997,19400,117.129997
2014-11-10,117.360001,117.599998,116.00,116.269997,26000,116.269997
2014-11-07,116.800003,118.349998,116.449997,118.25,24700,118.25
2014-11-06,116.459999,117.00,115.940002,116.099998,21200,116.099998
2014-11-05,116.589996,117.800003,116.550003,116.959999,36900,116.959999
2014-11-04,119.25,119.629997,118.550003,118.739998,37800,118.739998
2014-11-03,120.349998,120.839996,120.25,120.279999,29400,120.279999
2014-10-31,118.860001,120.129997,118.650002,120.129997,29600,120.129997
2014-10-30,121.620003,121.620003,120.449997,120.82,35100,120.82
2014-10-29,123.150002,123.879997,122.190002,122.449997,20500,122.449997
2014-10-28,123.25,123.400002,122.849998,123.010002,36900,123.010002
2014-10-27,121.639999,122.040001,121.639999,121.980003,23800,121.980003
2014-10-24,122.32,122.32,121.199997,121.540001,14500,121.540001
2014-10-23,122.339996,122.349998,121.150002,122.099998,25200,122.099998
2014-10-22,123.43,123.720001,122.559998,122.769997,38000,122.769997
2014-10-21,124.309998,124.849998,124.150002,124.440002,24500,124.440002
2014-10-20,123.449997,123.580002,122.709999,123.239998,22000,123.239998
2014-10-17,122.199997,122.75,121.93,122.309998,22000,122.309998
2014-10-16,120.75,121.75,120.550003,121.519997,36200,121.519997
2014-10-15,122.919998,124.139999,122.230003,122.459999,56000,122.459999
2014-10-14,123.050003,123.790001,122.809998,123.120003,22100,123.120003
